source.name	sequenceID	length	pubmed_id	serotype	genotype	isolate_data.country	isolate_data.collection_year	isolate_data.sampled_host_sci_name
ncbi-curated	MT929746	9250	-	2	2III	Brazil: Aparecida de Goiania	2008	Homo sapiens
ncbi-curated	MT929747	9250	-	2	2III	Brazil: Santa Maria da Boa Vista	2019	Homo sapiens
ncbi-curated	MT929748	10028	-	2	2III	Brazil: Valparaiso de Goias	2019	Homo sapiens
ncbi-curated	MT929749	9250	-	2	2III	Brazil: Brasilia	2019	Homo sapiens
ncbi-curated	MT929750	10026	-	2	2III	Brazil: Jaboatao dos Guararapes	2019	Homo sapiens
ncbi-curated	MT929751	10026	-	2	2III	Brazil: Ribeirao Preto	2016	Homo sapiens
ncbi-curated	MT929752	8487	-	2	2III	Brazil: Ribeirao Preto	2016	Homo sapiens
ncbi-curated	MT929753	10028	-	2	2III	Brazil: Ribeirao Preto	2016	Homo sapiens
ncbi-curated	MT929754	10028	-	2	2III	Brazil: Vassouras	2019	Homo sapiens
ncbi-curated	MT955341	6953	-	3	3III	Sweden	1990	Homo sapiens
ncbi-curated	MT980927	10668	-	2	-	Mauritania	2017	Homo sapiens
ncbi-curated	MT981011	10669	-	2	-	Senegal	2018	Homo sapiens
ncbi-curated	MT981085	10668	-	2	-	Mauritania	2018	Homo sapiens
ncbi-curated	MT981148	10668	-	2	-	Senegal	2019	Homo sapiens
ncbi-curated	MT982126	10666	-	2	-	Burkina Faso	2019	Homo sapiens
ncbi-curated	MT982148	10665	-	2	-	Burkina Faso	2019	Homo sapiens
ncbi-curated	MT982169	10668	-	2	-	Cote d'Ivoire	2017	Homo sapiens
ncbi-curated	MT982731	10647	-	2	-	Burkina Faso	2016	Homo sapiens
ncbi-curated	MW165877	10705	-	1	1I	Thailand	2005	Homo sapiens
ncbi-curated	MW208040	9874	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2018	Homo sapiens
ncbi-curated	MW208041	9985	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2018	Homo sapiens
ncbi-curated	MW208042	9592	-	1	-	Brazil: Sao Paulo, Ribeirao Preto	2018	Homo sapiens
ncbi-curated	MW208043	10179	-	1	-	Brazil: Sao Paulo, Ribeirao Preto	2018	Homo sapiens
ncbi-curated	MW208044	10179	-	1	-	Brazil: Sao Paulo, Ribeirao Preto	2018	Homo sapiens
ncbi-curated	MW208045	9910	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208046	9979	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208047	9989	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208048	9974	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208049	9955	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208050	10176	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208051	10176	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208052	9856	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208053	9972	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208054	9844	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208055	10176	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208056	10179	-	1	1V	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208057	9986	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208058	10167	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208059	10176	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208060	10168	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208061	9772	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2010	Homo sapiens
ncbi-curated	MW208062	9974	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2019	Homo sapiens
ncbi-curated	MW208063	10164	-	2	2III	Brazil: Sao Paulo, Monte Aprazivel	2019	Homo sapiens
ncbi-curated	MW208064	9971	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2010	Homo sapiens
ncbi-curated	MW208065	10169	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2010	Homo sapiens
ncbi-curated	MW208066	9986	-	2	2III	Brazil: Sao Paulo, Ribeirao Preto	2010	Homo sapiens
ncbi-curated	MW243006	10568	-	1	-	Republic of the Congo	2016	Homo sapiens
ncbi-curated	MW243050	10646	-	1	-	Burkina Faso	2017	Homo sapiens
ncbi-curated	MW243051	10673	-	1	-	Cote d'Ivoire	2019	Homo sapiens
ncbi-curated	MW243052	10649	-	1	-	Cote d'Ivoire	2019	Homo sapiens
ncbi-curated	MW243053	10647	-	1	-	Cote d'Ivoire	2019	Homo sapiens
ncbi-curated	MW243062	10646	-	1	-	Senegal	2019	Homo sapiens
ncbi-curated	MW243063	10646	-	1	-	Mauritania	2015	Homo sapiens
ncbi-curated	MW261824	10701	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261825	10693	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261826	10700	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261827	10690	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261828	10704	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261829	10691	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261830	10690	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261831	10691	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261832	10669	-	1	-	China	2019	Homo sapiens
ncbi-curated	MW261833	10682	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261834	10679	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261835	10684	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261836	10679	-	1	-	China	2019	Homo sapiens
ncbi-curated	MW261837	10680	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261838	10678	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261839	10687	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261840	10690	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261841	10712	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261842	10690	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261843	10682	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261844	10695	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261845	10692	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261846	10712	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261847	10701	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW261848	10680	-	1	1I	China	2019	Homo sapiens
ncbi-curated	MW288024	10659	-	2	-	Senegal	2018	Homo sapiens
ncbi-curated	MW288025	10515	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288026	10525	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288027	10655	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288028	10680	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288029	10640	-	2	-	Senegal	2018	Homo sapiens
ncbi-curated	MW288030	10641	-	2	-	Senegal	2018	Homo sapiens
ncbi-curated	MW288031	10680	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288032	10693	-	1	-	Senegal	2018	Homo sapiens
ncbi-curated	MW288033	10650	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288034	10551	-	2	-	Senegal	2018	Homo sapiens
ncbi-curated	MW288035	10641	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288036	10683	-	1	-	Senegal	2018	Homo sapiens
ncbi-curated	MW288037	10663	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288038	10639	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288039	10662	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW288040	10650	-	3	3III	Senegal	2018	Homo sapiens
ncbi-curated	MW295815	10656	-	3	3I	China: Guangzhou	2020	Homo sapiens
ncbi-curated	MW295816	10608	-	2	2II	China: Guangzhou	2020	Homo sapiens
ncbi-curated	MW295817	10637	-	1	-	China: Guangzhou	2020	Homo sapiens
ncbi-curated	MW295818	10566	-	2	2II	China: Guangzhou	2020	Homo sapiens
ncbi-curated	MW295825	10426	-	4	-	China: Guangzhou	2017	Homo sapiens
ncbi-curated	MW301595	10281	-	4	-	China: Guangzhou	2020	Homo sapiens
ncbi-curated	MW308179	9998	-	3	3III	Mexico: Chiapas	2019	Homo sapiens
ncbi-curated	MW308180	9998	-	3	3III	Mexico: Chiapas	2019	Homo sapiens
ncbi-curated	MW308181	9998	-	3	3III	Mexico: Puebla	2019	Homo sapiens
ncbi-curated	MW345921	10549	-	2	2II	China: Guangzhou	2020	Homo sapiens
ncbi-curated	MW362471	10735	-	1	1I	Thailand	2005	Homo sapiens
ncbi-curated	MW362472	10727	-	1	1I	Thailand	2005	Homo sapiens
ncbi-curated	MW362473	10725	-	1	1I	Thailand	2005	Homo sapiens
ncbi-curated	MW362474	10735	-	1	1I	Thailand	2005	Homo sapiens
ncbi-curated	MW362475	10708	-	1	1I	Thailand	2005	Homo sapiens
ncbi-curated	MW362476	10708	-	1	1I	Thailand	2005	Homo sapiens
ncbi-curated	MW362477	10716	-	1	1I	Thailand	2005	Homo sapiens
ncbi-curated	MW364630	10732	-	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW364631	10732	-	1	1I	New Caledonia	2014	Homo sapiens
ncbi-curated	MW377899	10348	-	1	-	Brazil: Amapa	2014	Homo sapiens
ncbi-curated	MW377900	10334	-	1	-	Brazil: Amapa	2014	Homo sapiens
ncbi-curated	MW377901	10324	-	1	-	Brazil: Amapa	2015	Homo sapiens
ncbi-curated	MW377902	10353	-	1	-	Brazil: Amapa	2014	Homo sapiens
ncbi-curated	MW377903	10339	-	1	-	Brazil: Amapa	2014	Homo sapiens
ncbi-curated	MW377904	10352	-	1	-	Brazil: Amapa	2015	Homo sapiens
ncbi-curated	MW377905	9884	-	1	-	Brazil: Amapa	2015	Homo sapiens
ncbi-curated	MW377906	10339	-	1	-	Brazil: Amapa	2015	Homo sapiens
ncbi-curated	MW377907	10352	-	1	-	Brazil: Amapa	2015	Homo sapiens
ncbi-curated	MW377908	10335	-	1	-	Brazil: Amapa	2015	Homo sapiens
ncbi-curated	MW377909	10343	-	1	-	Brazil: Amapa	2015	Homo sapiens
ncbi-curated	MW377910	9345	-	1	-	Brazil: Amapa	2014	Homo sapiens
ncbi-curated	MW386862	10735	-	1	1I	China: Yunnan	2019	Homo sapiens
ncbi-curated	MW386863	10707	-	1	1I	China: Yunnan	2019	Homo sapiens
ncbi-curated	MW386864	10721	-	1	1I	China: Yunnan	2019	Homo sapiens
ncbi-curated	MW386865	10742	-	1	1I	China: Yunnan	2019	Homo sapiens
ncbi-curated	MW386866	10396	-	1	1I	China: Yunnan	2019	Homo sapiens
ncbi-curated	MW386867	10739	-	1	1I	China: Yunnan	2019	Homo sapiens
ncbi-curated	MW386902	10710	-	1	1I	China: Yunnan	2009	Homo sapiens
ncbi-curated	MW387614	10486	-	2	2II	China: Yunnan	2009	Homo sapiens
ncbi-curated	MW396462	10400	-	3	3I	Bangladesh	2019	Homo sapiens
ncbi-curated	MW396463	10444	-	3	-	Bangladesh	2019	Homo sapiens
ncbi-curated	MW396464	10680	-	3	3I	Bangladesh	2019	Homo sapiens
ncbi-curated	MW396465	10707	-	3	3I	Bangladesh	2019	Homo sapiens
ncbi-curated	MW396466	10702	-	3	3I	Bangladesh	2019	Homo sapiens
ncbi-curated	MW396467	10444	-	3	-	Bangladesh	2019	Homo sapiens
ncbi-curated	MW396468	10707	-	3	3I	Bangladesh	2019	Homo sapiens
ncbi-curated	MW396469	10668	-	3	3I	Bangladesh	2019	Homo sapiens
ncbi-curated	MW426463	10702	-	3	-	China	2014	Homo sapiens
ncbi-curated	MW481670	9980	-	2	-	Angola: Cunene (Ondjiva)	2019	Homo sapiens
ncbi-curated	MW481671	9980	-	2	-	Angola: Luanda (Zango)	2018	Homo sapiens
ncbi-curated	MW481672	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481673	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481674	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481675	9980	-	2	-	Angola: Luanda (Viana, Viana)	2018	Homo sapiens
ncbi-curated	MW481676	9980	-	2	-	Angola: Luanda (Bairro D17, Kilamba Kiaxi)	2018	Homo sapiens
ncbi-curated	MW481677	9980	-	2	-	Angola: Luanda (Nova Vida, Belas)	2018	Homo sapiens
ncbi-curated	MW481678	9980	-	2	-	Angola: Luanda (Rangel, Rangel)	2018	Homo sapiens
ncbi-curated	MW481679	9980	-	2	-	Angola: Luanda (Capolo)	2018	Homo sapiens
ncbi-curated	MW481680	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481681	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481682	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481683	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481684	9980	-	2	-	Angola: Luanda (Patriota, Benfica)	2018	Homo sapiens
ncbi-curated	MW481685	9980	-	2	-	Angola: Luanda (Viana,Viana)	2018	Homo sapiens
ncbi-curated	MW481686	9980	-	2	-	Angola: Luanda (Camama, Belas)	2018	Homo sapiens
ncbi-curated	MW481687	9980	-	2	-	Angola: Luanda (Samba)	2018	Homo sapiens
ncbi-curated	MW481688	9980	-	2	-	Angola: Luanda (Camama, Belas)	2018	Homo sapiens
ncbi-curated	MW481689	9980	-	2	-	Angola: Luanda (Samba)	2018	Homo sapiens
ncbi-curated	MW481690	9980	-	2	-	Angola: Luanda (Bela Vista, Benfica)	2018	Homo sapiens
ncbi-curated	MW481691	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481692	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481693	9980	-	2	-	Angola: Luanda (Luanda)	2018	Homo sapiens
ncbi-curated	MW481694	9980	-	2	-	Angola: Luanda (Viana, Viana)	2018	Homo sapiens
ncbi-curated	MW547779	10695	-	1	1I	China: Hainan HK	2019	Homo sapiens
ncbi-curated	MW547780	10684	-	1	1I	China: Hainan HK	2019	Homo sapiens
ncbi-curated	MW547783	10691	-	1	1I	China: Hainan HK	2019	Homo sapiens
ncbi-curated	MW548420	10679	-	1	1I	China: Hainan	2019	Homo sapiens
ncbi-curated	MW553079	10682	-	1	1I	China: Hainan HK	2019	Homo sapiens
ncbi-curated	MW553080	10682	-	1	1I	China: Hainan HK	2019	Homo sapiens
ncbi-curated	MW582813	10735	-	1	-	China: Wenzhou,Zhejiang	2019	Homo sapiens
ncbi-curated	MW582814	10735	-	1	-	China: Wenzhou,Zhejiang	2019	Homo sapiens
ncbi-curated	MW582815	10735	-	1	1I	China: Wenzhou,Zhejiang	2019	Homo sapiens
ncbi-curated	MW582816	10735	-	1	1I	China: Wenzhou,Zhejiang	2019	Homo sapiens
ncbi-curated	MW720883	10665	-	3	3III	China	2019	Homo sapiens
ncbi-curated	MW720884	10665	-	3	3III	China	2019	Homo sapiens
ncbi-curated	MW720885	10663	-	3	3III	China	2019	Homo sapiens
ncbi-curated	MW720886	10659	-	3	3III	China	2019	Homo sapiens
ncbi-curated	MW720887	10664	-	3	3III	China	2019	Homo sapiens
ncbi-curated	MW720888	10656	-	3	3III	China	2019	Homo sapiens
ncbi-curated	MW720889	10662	-	3	3I	China	2019	Homo sapiens
ncbi-curated	MW720890	10654	-	3	3I	China	2019	Homo sapiens
ncbi-curated	MW720891	10664	-	3	-	China	2019	Homo sapiens
ncbi-curated	MW720892	10664	-	3	-	China	2019	Homo sapiens
ncbi-curated	MW720945	10681	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720946	10698	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720947	10684	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720948	10690	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720949	10681	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720950	10681	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720951	10682	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720952	10682	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720953	10716	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720954	10683	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720955	10680	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720956	10682	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720957	10715	-	2	2II	China	2019	Homo sapiens
ncbi-curated	MW720989	10644	-	4	-	China	2010	Homo sapiens
ncbi-curated	MW720990	10649	-	4	-	China	2010	Homo sapiens
ncbi-curated	MW720991	10650	-	4	-	China	2010	Homo sapiens
ncbi-curated	MW720992	10625	-	4	-	China	2010	Homo sapiens
ncbi-curated	MW720993	10639	-	4	-	China	2010	Homo sapiens
ncbi-curated	MW720994	10615	-	4	-	China	2010	Homo sapiens
ncbi-curated	MW720995	10650	-	4	-	China	2010	Homo sapiens
ncbi-curated	MW720996	10650	-	4	-	China	2010	Homo sapiens
ncbi-curated	MW721459	10722	-	2	2II	China	2018	Homo sapiens
ncbi-curated	MW721460	10699	-	2	2II	China	2018	Homo sapiens
ncbi-curated	MW721461	10692	-	2	2II	China	2018	Homo sapiens
ncbi-curated	MW721462	10716	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721463	10692	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721464	10716	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721465	10717	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721466	10706	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721467	10703	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721468	10720	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721469	10695	-	2	2II	China	2017	Homo sapiens
ncbi-curated	MW721470	10716	-	2	2II	China	2017	Homo sapiens
ncbi-curated	MW721471	10720	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721472	10722	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721473	10713	-	2	2II	China	2014	Homo sapiens
ncbi-curated	MW721474	10714	-	2	2II	China	2010	Homo sapiens
ncbi-curated	MW721475	10703	-	2	2II	China	2010	Homo sapiens
ncbi-curated	MW793459	10648	-	4	4II	Thailand	2021	Homo sapiens
ncbi-curated	MW793460	10648	-	4	4II	Thailand	2021	Homo sapiens
ncbi-curated	MW828678	10735	-	1	1IV	India	2019	mosquito
ncbi-curated	MW881266	10164	-	4	4II	Nicaragua	1999	Homo sapiens
ncbi-curated	MW881530	10319	-	4	-	China: Guangzhou	2021	Homo sapiens
ncbi-curated	MW881533	10602	-	2	-	China: Guangzhou	2021	Homo sapiens
ncbi-curated	MW945425	10179	-	1	1I	Viet Nam	2008	Homo sapiens
ncbi-curated	MW945426	10179	-	1	1V	Puerto Rico	2006	Homo sapiens
ncbi-curated	MW945427	10173	-	3	-	Puerto Rico	1963	Homo sapiens
ncbi-curated	MW945428	10173	-	3	3III	Puerto Rico	2006	Homo sapiens
ncbi-curated	MW945429	10173	-	3	3II	Viet Nam	2006	Homo sapiens
ncbi-curated	MW945430	10173	-	3	3II	Viet Nam	2007	Homo sapiens
ncbi-curated	MW945433	10175	-	2	-	Papua New Guinea	1944	Homo sapiens
ncbi-curated	MW945434	10176	-	2	-	Viet Nam	2003	Homo sapiens
ncbi-curated	MW945435	10176	-	2	2II	Viet Nam	2006	Homo sapiens
ncbi-curated	MW945436	10167	-	4	4II	Puerto Rico	1998	Homo sapiens
ncbi-curated	MW945437	10167	-	4	4II	Puerto Rico	1999	Homo sapiens
ncbi-curated	MW945454	10164	-	4	4I	Thailand	1994	Homo sapiens
ncbi-curated	MW945455	10164	-	4	4I	Thailand	2001	Homo sapiens
ncbi-curated	MW945456	10164	-	4	4I	Thailand	2003	Homo sapiens
ncbi-curated	MW945457	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945458	10164	-	4	4I	Thailand	1994	Homo sapiens
ncbi-curated	MW945459	10164	-	4	-	Thailand	2014	Homo sapiens
ncbi-curated	MW945460	10164	-	4	4I	Thailand	2002	Homo sapiens
ncbi-curated	MW945461	10164	-	4	4I	Thailand	1994	Homo sapiens
ncbi-curated	MW945462	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945463	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945464	10164	-	4	4I	Thailand	2007	Homo sapiens
ncbi-curated	MW945465	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945466	10164	-	4	4I	Thailand	2007	Homo sapiens
ncbi-curated	MW945467	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945468	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945469	10164	-	4	4I	Thailand	2004	Homo sapiens
ncbi-curated	MW945470	10164	-	4	4I	Thailand	2009	Homo sapiens
ncbi-curated	MW945471	10164	-	4	4I	Thailand	2001	Homo sapiens
ncbi-curated	MW945472	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945473	10164	-	4	4I	Thailand	2002	Homo sapiens
ncbi-curated	MW945474	10164	-	4	4I	Thailand	2003	Homo sapiens
ncbi-curated	MW945475	10164	-	4	4I	Thailand	2004	Homo sapiens
ncbi-curated	MW945476	10164	-	4	4I	Thailand	1994	Homo sapiens
ncbi-curated	MW945477	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945478	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945479	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945480	10164	-	4	4I	Thailand	2002	Homo sapiens
ncbi-curated	MW945481	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945482	10164	-	4	4I	Thailand	2010	Homo sapiens
ncbi-curated	MW945483	10164	-	4	4I	Thailand	2004	Homo sapiens
ncbi-curated	MW945484	10164	-	4	4I	Thailand	2001	Homo sapiens
ncbi-curated	MW945485	10164	-	4	4I	Thailand	1996	Homo sapiens
ncbi-curated	MW945486	10164	-	4	4I	Thailand	2001	Homo sapiens
ncbi-curated	MW945487	10164	-	4	4I	Thailand	1995	Homo sapiens
ncbi-curated	MW945488	10164	-	4	4I	Thailand	2007	Homo sapiens
ncbi-curated	MW945489	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945490	10164	-	4	-	Thailand	2013	Homo sapiens
ncbi-curated	MW945491	10164	-	4	-	Thailand	2005	Homo sapiens
ncbi-curated	MW945492	10164	-	4	4I	Thailand	1999	Homo sapiens
ncbi-curated	MW945493	10164	-	4	4III	Thailand	1999	Homo sapiens
ncbi-curated	MW945494	10164	-	4	4I	Thailand	2002	Homo sapiens
ncbi-curated	MW945495	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945496	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945497	10164	-	4	4I	Thailand	2003	Homo sapiens
ncbi-curated	MW945498	10164	-	4	-	Thailand	2010	Homo sapiens
ncbi-curated	MW945499	10164	-	4	-	Thailand	2004	Homo sapiens
ncbi-curated	MW945500	10164	-	4	4I	Thailand	2003	Homo sapiens
ncbi-curated	MW945501	10164	-	4	4I	Thailand	2007	Homo sapiens
ncbi-curated	MW945502	10164	-	4	-	Thailand	2011	Homo sapiens
ncbi-curated	MW945503	10164	-	4	4I	Thailand	1985	Homo sapiens
ncbi-curated	MW945504	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945505	10164	-	4	-	Thailand	2011	Homo sapiens
ncbi-curated	MW945506	10164	-	4	-	Thailand	2013	Homo sapiens
ncbi-curated	MW945507	10164	-	4	4I	Thailand	2005	Homo sapiens
ncbi-curated	MW945508	10164	-	4	-	Thailand	2014	Homo sapiens
ncbi-curated	MW945509	10164	-	4	-	Thailand	2011	Homo sapiens
ncbi-curated	MW945510	10164	-	4	4I	Thailand	2000	Homo sapiens
ncbi-curated	MW945511	10164	-	4	4I	Thailand	2008	Homo sapiens
ncbi-curated	MW945512	10164	-	4	4I	Thailand	2007	Homo sapiens
ncbi-curated	MW945513	10164	-	4	4I	Thailand	1999	Homo sapiens
ncbi-curated	MW945514	10164	-	4	4I	Thailand	1994	Homo sapiens
ncbi-curated	MW945515	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945516	10164	-	4	4I	Thailand	2007	Homo sapiens
ncbi-curated	MW945517	10164	-	4	4I	Thailand	2003	Homo sapiens
ncbi-curated	MW945518	10164	-	4	-	Thailand	2012	Homo sapiens
ncbi-curated	MW945519	10167	-	4	4II	Brazil	2012	Homo sapiens
ncbi-curated	MW945520	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945521	10164	-	4	4I	Thailand	2004	Homo sapiens
ncbi-curated	MW945522	10164	-	4	4I	Thailand	1999	Homo sapiens
ncbi-curated	MW945523	10164	-	4	4I	Thailand	2005	Homo sapiens
ncbi-curated	MW945524	10164	-	4	4I	Thailand	1999	Homo sapiens
ncbi-curated	MW945525	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945526	10164	-	4	4I	Thailand	2004	Homo sapiens
ncbi-curated	MW945527	10164	-	4	4I	Thailand	2005	Homo sapiens
ncbi-curated	MW945528	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945529	10164	-	4	-	Thailand	1994	Homo sapiens
ncbi-curated	MW945530	10164	-	4	4I	Thailand	2008	Homo sapiens
ncbi-curated	MW945531	10164	-	4	4I	Thailand	2007	Homo sapiens
ncbi-curated	MW945532	10164	-	4	-	Thailand	2013	Homo sapiens
ncbi-curated	MW945533	10164	-	4	4I	Thailand	2013	Homo sapiens
ncbi-curated	MW945534	10164	-	4	4I	Thailand	2000	Homo sapiens
ncbi-curated	MW945535	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945536	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945537	10164	-	4	4I	Thailand	2004	Homo sapiens
ncbi-curated	MW945538	10164	-	4	4I	Thailand	2007	Homo sapiens
ncbi-curated	MW945539	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945540	10164	-	4	4I	Thailand	1994	Homo sapiens
ncbi-curated	MW945541	10164	-	4	-	Thailand	2003	Homo sapiens
ncbi-curated	MW945542	10164	-	4	4I	Thailand	2006	Homo sapiens
ncbi-curated	MW945543	10164	-	4	4I	Thailand	2005	Homo sapiens
ncbi-curated	MW945544	10164	-	4	4I	Thailand	2004	Homo sapiens
ncbi-curated	MW945545	10164	-	4	4I	Thailand	2000	Homo sapiens
